4490330752	(-2.9105691,54.1929106)	Keg & Kitchen
4492261156	(-1.8527640,54.9609525)	Prudhoe Working Mens Club
4492725215	(-1.8492985,54.9615135)	Wor Local Micro Pub
4494070507	(-1.8556567,54.9609889)	Prudhoe & Mickley Unionist Club
4495365649	(-8.2384064,52.7935753)	Hickey’s
4496535300	(-0.1221313,50.8186727)	Barley Mow
4497151303	(-0.0087369,51.1264063)	The Ounce & Ivy Bush - J D Wetherspoon
4497396327	(-0.9046214,50.8449252)	The Travellers Joy
4497405118	(-0.9364913,50.8465213)	The Ship Inn
4498311358	(-2.4546610,50.6078341)	The Golden Lion
4498320519	(-0.0470541,51.4613037)	The Waverley Arms
4501071115	(-1.1038178,53.9019429)	The Ship Inn
4501133133	(-2.9884928,53.4038511)	Aether
4501207476	(-4.1225755,55.8689568)	The Centaur
4501954529	(-1.4442020,55.0426054)	Whitley Bay Town Centre
4502536630	(-3.0258206,54.4580075)	Tweedies Bar
4503805433	(-0.4759993,52.1351555)	The Grafton Pub and Hotel
4504463054	(-1.6176752,54.9670632)	The Gin Bar
4504608974	(-1.6220035,54.9669213)	The Bar
4504609096	(-1.6234751,54.9663123)	Secrets
4504609099	(-1.6228583,54.9667252)	Eagle Gay Bar
4504609102	(-1.6223219,54.9670762)	The Bank
4504609103	(-1.6222360,54.9671316)	Switch
4504609104	(-1.6221368,54.9672225)	The Yard
4504609172	(-1.6240825,54.9680819)	Marlboro Social Club
4504609174	(-1.6225546,54.9683063)	Gossip Bar
4505177157	(-4.9513356,51.6668340)	Highgate Inn
4506439913	(-5.4498640,50.1674591)	Lamb & Flag
4508444908	(-3.0515595,53.8201874)	The Imperial
4508657141	(-2.9777470,53.4048493)	Crazy Jacks
4508657143	(-2.9674681,53.3965763)	Peter Kavanagh's
4509098000	(-2.8061484,51.2262489)	The New Inn
4509203699	(-2.2505632,53.4845032)	Rovers Return
4511368747	(-6.4010508,53.2788418)	An Cosán
4512532266	(0.3704717,50.9500277)	The Swan Inn
4512877491	(-0.8131780,51.1929050)	The Sandrock
4513693596	(-2.9733925,53.4020676)	Mackenzies
4513745659	(-1.6210272,54.9685859)	Eazy Street
4513817718	(-1.6188947,54.9697665)	Raffertys
4513835608	(-1.6118811,54.9688866)	The Split Chimp
4513906063	(-1.6111630,54.9696183)	The Empress Bar
4514439792	(-2.1885612,53.3751340)	The Chiverton Tap
4514543330	(-0.5363702,52.3968267)	The Fox Inn
4514543332	(-0.5368222,52.3969437)	The Kings Arms
4515143093	(-1.6133224,54.9707885)	Cosy Joes
4515363508	(0.0692130,51.4918721)	The Guard House
4515538558	(-1.6184624,54.9725780)	Keel Row
4515722814	(-1.8394162,53.5704250)	The Huntsman
4515867133	(-0.5328056,52.3960492)	The Beehive Working Mens Club
4515867136	(-0.5354073,52.3966319)	The Mason Arms
4516045870	(-0.3669902,52.7376432)	The Horseshoe
4516480189	(-1.3861305,53.3718206)	Handsworth Social Club
4516764315	(-1.6129087,54.9711277)	Pumphrey's
4516764316	(-1.6127972,54.9710973)	The Market Shaker
4517189052	(-4.1102500,51.6425502)	Royal Oak
4517264563	(-1.6092777,54.9738415)	Vamos Social
4517391789	(-3.9612435,52.0471840)	The Dolaucothi Arms
4517941594	(-2.4652039,53.6959580)	Old Chapel
4518252506	(-0.6153041,52.3226847)	The British Arms
4518611096	(-0.0891796,51.5188620)	Rack & Tenter
4519197432	(-1.6176655,54.9751838)	The Hyena
4519235689	(-2.1273167,53.2608460)	The Bate Hall
4519257793	(-2.9850275,53.4094889)	The Excelsior
4519617182	(-0.8100372,52.0623856)	The New Queen Victoria
4520574159	(-3.0539927,53.8201973)	Slug & Lettuice
4521186979	(-3.5730709,55.8509824)	Railway Inn
4521951468	(-0.6108691,52.3269674)	Irthlingborough Conservative Club Ltd
4522074438	(-0.5401808,52.3409013)	The Globe
4522861458	(-0.5341110,52.3453453)	The Raunds Conservative Club
4522861467	(-0.5363586,52.3444195)	The George & Dragon
4522861471	(-0.5391294,52.3449832)	Woodpecker
4522861472	(-0.5378419,52.3446227)	The World Upside Down
4524729093	(-0.9889942,52.1321787)	The Watling St. Village
4524779290	(-0.9887061,52.1323313)	The Plough
4524796289	(-0.9896354,52.1327435)	Bar encore
4525052706	(-3.3122109,56.3324054)	The Inn
4525422451	(-0.4511445,51.4689781)	The Flying Chariot
4527208485	(-0.4482374,51.4690902)	Gorgeous Kitchen
4527208488	(-0.4487541,51.4692303)	London's Pride
4527969471	(-3.5883024,54.5498919)	The Tavern
4527969473	(-3.5882069,54.5500192)	Manhattan's Bar
4527969478	(-3.5884203,54.5501525)	TJ's Bar
4527982285	(-3.5869422,54.5512018)	Shipwrights Arms
4528315208	(-2.5940268,53.3871265)	Postern Gate
4530390079	(-2.9465943,53.3807511)	Rhubarb
4530834397	(-4.5177285,50.4576126)	The Highwayman
4532788970	(-4.2822942,55.8818039)	The Kelbourne Saint
4533625557	(0.3631496,51.0980580)	Elephants Head
4535985253	(-0.4755396,52.5377250)	The White Swan
4536055251	(-1.6155646,54.9729749)	The Black Garter
4536400071	(-4.1333484,50.4071742)	The Tamar
4538004563	(0.5591324,51.3963458)	The Quarter Deck
4539430042	(-1.2906039,50.7512965)	The Lifeboat
4539777855	(-3.5881761,54.5493552)	Royal Oak
4539952582	(-6.6569271,54.3450319)	Keegan's Bar
4539952583	(-6.6571877,54.3453589)	The Toby Jug
4540113192	(-0.7970612,54.1346819)	Brass Castle Brewery Taphouse
4540154302	(1.4034046,51.2224004)	The Taphouse Bar Cafe
4541519759	(-3.5888184,54.5481896)	The Packhorse
4541673134	(-0.7956370,54.4383223)	Arncliffe Arms
4542192224	(-0.4324472,54.2012922)	Spital Inn
4542196592	(-0.4049043,54.2021448)	Foxhound Inn
4543171211	(-0.9177379,54.3012024)	The Crown
4543244583	(-3.0032552,56.7293036)	Royal Jubilee Arms
4543268851	(-3.5912357,54.5474949)	The Vine
4543281621	(-3.9906838,51.6533980)	Mary Dillwyn
4544944704	(-3.0542957,53.7996354)	The Sun
4546222988	(-6.6530041,54.3478015)	The Hole in the Wall
4546317584	(-3.5851693,54.5467411)	Whitehaven RLFC
4546503216	(-0.4304302,52.4716974)	The Kings Arms
4547173993	(-0.4217881,52.5675308)	The Angel Inn
4547194616	(-0.4269299,52.5529224)	The Black Horse Inn
4547434178	(-5.1829134,56.1525829)	The Furnace Inn
4547812570	(-0.9685951,51.4294804)	The World Upside Down
4547851448	(-7.3200557,54.9978476)	Guilldhall Taphouse
4547936322	(0.4966270,51.1738208)	The Unicorn
4548153025	(-1.4619970,52.5246914)	Atack Snooker Club
4548197885	(-2.7795732,55.9554590)	The Victoria Inn
4548200892	(-2.7762687,55.9557608)	Gardeners Arms
4548200900	(-2.7768347,55.9555145)	Mercat Hotel
4548682168	(-0.1180862,51.5457513)	The Cally
4549774299	(-1.2594801,53.1256946)	The Oasis
4551132955	(-3.5178355,56.4256009)	Pitcairngreen Inn
4551988193	(-2.2417091,53.3685877)	The Flying Horse
4556792482	(-0.7272046,51.8041319)	The Oak
4557100347	(-3.0598067,53.5563130)	The Lifeboat Wetherspoons
4557191029	(-0.5853599,52.3818865)	Woodford Working Mens Club
4557695848	(-2.1892543,53.4416277)	The Levenshulme
4558096316	(-4.9542173,55.8953739)	The Villager Royal
4558469766	(-3.0714553,53.5657553)	Beer Station
4558643492	(-2.4141934,52.5342249)	The Vine Inn
4558643493	(-2.4141441,52.5342901)	The Fosters Arms
4558655096	(-2.4142014,52.5340398)	The Falcon
4558692596	(-2.4198160,52.5336927)	Old Castle
4558801051	(-3.0599075,53.5565639)	Village Inn
4558839822	(-0.0583505,51.5269533)	The Misty Moon
4558953665	(-3.0407079,53.5850469)	Sparrowhawk
4559242690	(-4.2842982,55.8731282)	Bank Street
4559843596	(-1.0917123,50.8003011)	Park Tavern
4559843601	(-1.0919510,50.8003367)	The Royal Standard
4560510254	(-2.9666070,53.5654585)	King's Arms
4560920862	(-0.8034879,52.4864668)	The Fox Inn
4561732766	(-2.6159142,51.5010670)	The Cricketers
4562172893	(-1.5934241,52.2772267)	Vine Inn
4562539777	(-0.1311280,50.9557850)	The Six Gold Martlets (Wetherspoons)
4563439786	(-1.6318990,54.9675327)	Metropolitan Bar
4563699653	(-4.0400831,51.6471927)	Mansel Working Mens Club
4563770576	(-1.2980893,50.7610863)	Painters Arms
4564018151	(0.5394938,51.3744134)	Richard Cobden Irish Pub
4564380187	(-0.0996719,51.4953130)	The Elephant and Castle
4565746791	(-9.5124467,53.7971196)	Railway Tavern
4566592329	(-3.6231436,55.8711776)	Turf Bar
4567136807	(-1.1728169,52.2814674)	Middlemore Farm
4568354995	(-3.0339056,53.8016821)	Brun Grove WMC
4568534564	(-3.0401933,53.8156858)	The Wainwright
4570040554	(-1.2976581,50.7612920)	The Anchor Inn
4570518355	(-1.0829855,53.9576460)	O'Neils
4576898052	(-4.3715561,55.8783575)	The Lord of the Isles
4577325802	(-0.7739809,52.3753687)	Broughton & Cransley WMC
4577325807	(-0.7761911,52.3730958)	The Red Lion
4577439455	(-0.1387229,50.8240947)	The Black Horse
4578415857	(-0.3386560,51.4328227)	The Waldegrave Arms
4579119738	(-2.6874242,51.0959844)	Rose and Portcullis
4579823191	(-3.1267314,53.1649421)	Pen y bont farm
4579823192	(-3.1323077,53.1669485)	Queen's Head
4581012340	(-2.9911473,53.8476114)	Cube
4581190522	(-2.8749125,50.9767964)	Old Barn Owl
4581678061	(0.5414110,51.3857582)	The Napier Arms
4582595780	(-3.0456778,53.8804224)	Travellers Rest
4582595797	(-3.0464208,53.8846452)	The Venue
4583950012	(-3.0394351,53.8762900)	O'Connors Bar
4584680326	(-3.5192178,50.4623323)	The Griffin
4585331643	(-2.4169374,56.7745221)	Great Scot
4587029265	(-1.6562841,54.9705347)	Benwell Sports & Social Club
4587464094	(0.5281632,51.3815654)	The Jolly Caulkers
4587555060	(-1.1376137,53.5206513)	Leopard
4587557502	(-1.1365794,53.5243626)	White Swan
4588712160	(-3.0086634,53.8802334)	Sandyforth Arms
4589131732	(-4.0254950,51.7092791)	Fountain Inn
4591433926	(-0.6788013,52.3626013)	The Dukes Arms
4591433927	(-0.6788067,52.3621820)	Burton Latimer Band Club and Institute
4591810161	(-0.6908539,52.3783336)	The Stirrup Cup
4592378550	(-1.8952871,52.4865301)	Blue Plaque The Bull: History
4592923655	(-3.4034023,51.7615323)	The Lord Raglan
4593621897	(-0.6897988,52.3947333)	The Leather Craftsman
4593621926	(-0.7016541,52.3930499)	Woolcomber
4593665300	(-2.2900736,53.6989778)	The Bufferstops
4595202665	(-0.7239934,52.3829228)	Mikado Pheasant
4595297093	(-1.9152265,52.2878421)	The Woodrow
4596182149	(-1.9865513,50.7985747)	The Butcher's Dog
4596182151	(-1.9886461,50.8011125)	The Tap House
4596485004	(-1.2609310,53.1006816)	The Dandy Cock Alehouse & Gin Parlour
4596586827	(-3.7978157,53.1383602)	Pen-y-bryn Hotel
4596587312	(-3.7980200,53.1380140)	The Eagles
4599572794	(-0.0986965,51.5583310)	Bank of Friendship
4600687278	(-4.2272374,57.4794865)	Black Isle Bar & Rooms
4602848563	(-2.7098635,53.7719076)	The Eldon
4603542344	(-1.9475125,52.0922961)	Valkyrie Cafe Bar
4604097390	(-1.3546439,53.4287893)	The Bluecoat
4604125290	(-1.3579763,53.4270787)	New York Tavern
4604906204	(-1.0699988,50.7863172)	The Merchant House
4605464284	(-3.0504310,53.8213198)	R-Bar
4605619872	(-2.6569097,53.7817383)	The Gamull
4605904680	(-2.5672629,50.8722624)	Chetnole Inn
4607932812	(0.0046167,51.5461020)	Bar One Thailander Bar
4608242358	(-0.7143500,52.4028395)	Windmill Club
4608242381	(-0.7248321,52.3992654)	Decades and Steps
4608716997	(-2.4631457,50.6117670)	The Rock
4608719048	(-2.4552493,50.6107832)	The Lounge
4608726213	(-2.4548416,50.6117806)	Finns
4608733157	(-2.4540477,50.6077262)	Tuatara
4608733465	(-2.4537687,50.6078096)	Weymouth Working Men's Club
4608733466	(-2.4540852,50.6075185)	RAFA Club
4608734378	(-2.4536856,50.6072632)	The George
4608735556	(-2.4549435,50.6090879)	Nautico Lounge
4608736000	(-2.4537365,50.6082879)	The Market House
4608736017	(-2.4527870,50.6088326)	The Cutter
4608740117	(-2.4554800,50.6213860)	The Weatherbury
4608740136	(-2.4553962,50.6236720)	The Royal Oak
4608819956	(-0.7298733,52.4014845)	The Three Cocks
4610318778	(-2.9993673,53.6523637)	Bar 45
4610599800	(-4.2665284,55.8349620)	Fiddlers Elbow
4613103428	(-4.0554310,51.0834850)	Flukey's Bar
4613103429	(-4.0628520,51.0829510)	The Rolle Quay
4613103431	(-4.0611760,51.0827300)	Bull & Bear
4613103432	(-4.0586310,51.0787300)	The Bank
4613103433	(-4.0616423,51.0821080)	Cork and Bottle
4613103436	(-4.0585760,51.0812400)	Corner House
4613103444	(-4.0579740,51.0800610)	The Olive Branch
4613103451	(-4.0583260,51.0804670)	Marshall's
4613103455	(-4.0582738,51.0798339)	The Riser
4616087212	(-2.8204394,53.8640999)	The Grapes
4616412303	(-9.2203531,53.4670786)	The Lake Bar
4616418455	(-9.3196410,53.4288279)	Faherty's Bar
4616418456	(-9.3196189,53.4289210)	Breathnach's Bar
4617068622	(-0.1935054,51.4024188)	Ganley's Irish Bar
4618027587	(-6.6487594,54.3469436)	Victoria Bar
4618027588	(-6.6570754,54.3558454)	Kelly's Bar
4618028290	(-6.6555456,54.3509785)	The Station Bar
4618156365	(-1.5886434,54.9729596)	Brinkburn Street Brewery
4620439991	(-0.0577930,51.4656600)	The Beer Shop
4620456789	(-0.0943882,51.5008365)	Gladstone Arms
4620915469	(-3.8856899,53.0546656)	Elen's Castle Hotel
4622765805	(-0.7304185,52.3983892)	The Talbot Inn
4623861774	(-2.2945607,52.3243116)	King's Arms
4625394641	(-0.0999662,51.4044799)	Lord Napier
4625497817	(-1.5693124,54.9717210)	Allendale Centre Pub
4626348290	(-3.2104064,55.9253351)	The Waiting Room
4627608207	(-0.3772611,52.7674359)	The Mason Arms
4627608208	(-0.3769917,52.7683769)	The Burghley Arms
4627608234	(-0.3769187,52.7678957)	The Nags Head
4629007069	(-0.3320963,51.2944363)	The Running Horse
4629304209	(-1.5533133,54.9743334)	Scrogg Road Social Club
4630084463	(-3.2211123,50.7022163)	Blue Ball Inn
4630506135	(-0.0010745,51.6072528)	The Stag and Lantern
4630829681	(-1.3877488,52.2549077)	Bowling Green
4630870998	(-4.4276527,57.5954549)	The Caledonian Bar
4631053498	(-6.4555845,52.2564544)	The Merry Elf
4631588190	(-0.1629048,51.4608635)	The Breakfast Pub
4631856533	(-1.5737998,54.9802002)	PTE Social Club
4632425435	(-2.0751001,52.8163189)	The Knot & Plough
4632555342	(-0.2919211,52.0728581)	The Cock
4633679927	(-1.1210880,50.7953666)	Nelson's Bar
4634482898	(-1.5791875,54.9783382)	Newcastle RAOB Club
4636003065	(0.3044383,51.6207556)	The Dairyman (Wetherspoon)
4636036728	(-3.6716797,50.9955029)	The Masons Arms
4636038722	(-2.1501791,53.0660795)	The Foaming Quart
4637974275	(-0.4483689,54.2999324)	The Nags Head
4638000906	(-3.0538176,53.7984928)	The Bull
4639540976	(0.8961034,51.8895032)	Yatess
4642498897	(-1.0903855,53.9564099)	BrewDog
4642820689	(-3.6225828,51.5071242)	Laleston Inn
4645943316	(-0.7086530,52.4059420)	The Harlequin
4649110077	(-2.5221937,52.6599609)	Huntsman Inn
4651815874	(-3.0760617,54.3691913)	Black Bull
4652731041	(-3.0784555,54.3692286)	Sun Hotel Pub
4653098601	(-1.9017338,52.4864962)	The Wolf
4653705312	(-1.5418062,52.2903054)	The Woodland Tavern
4655851354	(-1.4964044,54.9913566)	Willington Quay Social Club
4656207463	(-1.5387388,54.9899942)	The Anchor
4656207467	(-1.5381431,54.9900748)	Queens Head
4656489923	(-8.6887372,53.8886188)	Duffy's Bar
4656696287	(-1.5251726,54.9912030)	Wallsend Engineers Club
4657275919	(-3.1477767,55.8775680)	The Masons Arms
4665211691	(-2.1373879,52.0819871)	The Oak Inn
4665725790	(-2.0310080,53.4685573)	Dog and Partridge
4665750869	(-0.1293845,51.5264413)	The Resting Hare
4668285308	(-1.3895694,54.9055944)	Establishment
4668285309	(-1.3896543,54.9057165)	The Greens
4668285324	(-1.3885695,54.9038137)	Life Of Riley
4668285328	(-1.3888947,54.9042742)	Fitzgeralds
4668428702	(-1.5419465,54.9931279)	The Lindisfarne
4668428831	(-1.5428264,54.9973062)	The Dorset Arms Hotel
4672246882	(-2.9244931,51.0020898)	The Crown Inn with Teasels Restaurant
4674548951	(-1.5316296,55.0068865)	The Barking Dog
4677043809	(-2.4459093,50.7102090)	Victoria Hotel
4677218246	(-5.2233252,50.2347514)	Collins Arms
4677572157	(-0.8413690,51.6309513)	The Brickmakers Arms (now closed)
4678258138	(-3.1349836,55.9054558)	Gilmerton Miners Welfare Social Club
4678461000	(-1.4441253,55.0082548)	The Garricks Head
4678609530	(-0.3803743,52.8021485)	Lord Nelson
4678787643	(-3.1863278,51.1531905)	Castle of Comfort
4678787644	(-3.3146645,51.1639173)	The Railway Inn
4678787647	(-3.3797783,51.1598794)	Dragon House
4678787655	(-3.5949924,51.2093728)	Royal Oak
4679995256	(-9.0328354,51.5773381)	O'Brien's Bar
4680454625	(-0.1904297,51.1153749)	The Jubilee Oak
4680454628	(-0.1897068,51.1155991)	Brewery Shades
4682459836	(-0.1673205,51.3663292)	The Racehorse
4683556625	(-1.4477909,55.0065545)	Miners Arms
4684972288	(-1.4463969,55.0080631)	The Pow Burn
4685061778	(-1.4486012,55.0089508)	Charlies Bar
4685064411	(-1.4500898,55.0100676)	The Top House
4685064414	(-1.4498117,55.0101202)	TH2
4685809539	(-1.0306105,50.8807730)	The Denmead Queen
4686111002	(-2.7998566,52.2124876)	The Monk
4686483709	(-2.8022954,53.4121023)	Beer EnGin
4689584779	(-8.4844610,51.8919319)	Mok's Pub
4689584781	(-8.4830308,51.8924058)	The Sportsmans Arms
4689584782	(-8.4820209,51.8925498)	Southside
4691995513	(-1.6130749,54.9684841)	The Box Social
4692536649	(-1.1849571,50.7272149)	The Fleming Arms
4692985065	(-1.8246955,54.3311755)	Cross Keys
4693977420	(-3.1814359,55.9039135)	Stable Bar
4694352248	(-1.3141164,53.2932495)	Blacksmiths Arms
4695583067	(-2.7502722,51.1818260)	The Sheppey Inn
4696131093	(0.3904091,51.0941356)	The Brown Trout
4697592352	(-1.4987676,53.6831234)	Bierkeller
4698218876	(-0.7248992,52.5167726)	Sondes Arms Public House
4698255374	(-0.6543570,52.4731515)	Lord Nelson Public House
4699900372	(-0.1617358,51.1703836)	The Jack Fairman
4700212463	(-1.7785544,53.8380674)	The Weaving Shed
4700740664	(-4.8131517,50.3185008)	The Polgooth Inn
4701032518	(-2.0044776,55.7683779)	The Curfew
4701228176	(-1.5538125,52.8610628)	The Boardwalk Bar & Dining
4704020189	(-3.5766450,51.5028135)	The Old Castle
4704378824	(0.0807275,51.6243037)	Ye Olde King's Head
4704759877	(-0.4103284,52.6314873)	The Millstone
4705908481	(-2.7020775,53.6706060)	Plough Inn
4706545131	(-0.3708659,51.5732914)	The Man of Aran
4707937119	(-0.9555288,53.0779295)	The Saracens
4708640969	(-2.0743932,51.8961122)	The Bell
4709188092	(-8.5902988,51.8878324)	The Darby
4709742166	(-1.5101809,52.1564363)	The Swan Hotel
4710067906	(-2.0785793,51.5258772)	The New Inn
4710149792	(-8.5893258,51.8878180)	Mary O'Connell's
4711567053	(-1.4203622,52.3946732)	Roseycombe
4713182570	(-0.4734716,52.6587425)	Northfields
4713198200	(-2.7658935,53.4169953)	The Commercial
4713198212	(-2.7748467,53.4180679)	The Rocket
4713198213	(-2.7650567,53.4165653)	The Victoria
4713198229	(-1.6150387,52.6197097)	Red Lion
4715106824	(-0.2079377,51.8026297)	The Parkway Bar
4715161434	(-3.2885333,55.9429367)	The Centurion
4716948640	(-1.5084302,52.1558358)	Carpenters Arms
4717389968	(-0.1340734,51.4595004)	The King & Co.
4718246830	(-2.8945293,52.9070707)	The Black Lion Hotel
4719001776	(-2.9365663,53.8050116)	The Eagle at Weeton
4719455363	(-0.7230147,52.4821671)	Hazel Tree Public House
4719455375	(-0.7249003,52.4882824)	Phoenix Public House
4719963526	(-2.2594220,53.4655013)	Three Legs of Man
4720379831	(-2.7041547,53.7604693)	Dog and Partridge
4720379832	(-2.7065484,53.7634823)	Vinyl Tap
4721393033	(-0.1350457,51.5138219)	Jessie Matthews OBE
4721830304	(-2.2126862,53.5930155)	White Lion
4721848638	(-2.0239904,53.5678231)	The Swan Inn
4721890759	(-0.1047478,51.5132814)	St Brides Tavern
4723573581	(-2.1006821,53.6881209)	The Waggon & Horses
4723574312	(-2.1011811,53.6887148)	Border Rose Inn
4724963027	(-0.6759194,52.5384983)	The Talbot Inn
4725839784	(-1.2588770,53.7075989)	The Railway
4726285167	(-2.5756460,53.5419574)	Edington Arms
4727531247	(-1.2120480,50.7328306)	The Fishbourne Inn
4727835659	(-0.0663978,53.5601096)	The Honest Lawyer
4728393089	(-0.5987643,52.2908289)	The Hopmaster General
4728921121	(-2.2346305,51.7240175)	The Royal Oak
4728968289	(-0.1257603,50.8317667)	The Wellington
4729242019	(-2.5167493,52.7005527)	The William Withering
4729920562	(-0.1028838,51.4654143)	Green Man
4730222634	(-1.6366656,53.7147263)	The West End
4730252791	(-0.3438151,53.7431833)	The Admiral of the Humber
4730313190	(-0.3409961,53.7468233)	Hop & Vine
4731694644	(-1.8258853,52.6838900)	Beerbohm
4731698521	(-1.8296958,52.6823738)	Walkabout
4732084460	(-3.5006832,54.7149991)	Sailors Return
4732160088	(-3.4982273,54.7145591)	Royal Victoria
4735489512	(-0.3756854,54.0640648)	The Old Star
4735930655	(-3.0546628,53.8196546)	Walkabout
4736137509	(-2.8584948,57.7031254)	The Seafield Inn
4737252126	(-1.0644945,50.8128126)	The Harvest Home
4737689783	(-2.5939780,53.6957600)	Golden Lion
4738112137	(-0.0781995,51.5264749)	Match Box
4739306723	(-3.7152457,50.5721987)	Carpenters Arms
4739991695	(-3.6541048,53.0433767)	Y Giler Arms
4741159322	(-2.0322473,52.6867803)	White Hart
4741363391	(-2.4840473,52.2843035)	Fox Inn
4745028549	(-3.0569505,52.9275245)	The Bridge Inn
4745566911	(-2.7172775,52.3677325)	Artisan Ales
4747126522	(-2.4128399,53.3920582)	The Rope and Anchor
4747316992	(0.2827312,51.1445151)	The Robin Hood
4747429131	(-3.1650446,51.4641423)	Eli Jenkins
4748503816	(-2.9648575,53.7373871)	Barrique
4749311663	(-2.7189156,52.3701435)	Dog Hangs Well
4750616486	(-0.1721764,53.7208031)	New Royal Mail
4756658200	(-3.3922288,50.8583337)	Market House Inn
4756658628	(-3.3926233,50.8567128)	The White Hart
4758922565	(-4.3797445,55.5154252)	Poosie Nansie's
4759475356	(-7.6940966,52.4658481)	The Castle
4764960280	(-8.7578002,52.8675152)	Minogues Pub
4764960282	(-8.7560558,52.8670486)	Powers Pub
4764960289	(-8.7567817,52.8673818)	The Windswept Pub
4765049623	(-1.7849368,51.6048481)	Robinsons Farm
4768311764	(-1.2720988,54.7073218)	White Hart Inn
4769165104	(-6.6437536,54.0617886)	Culloville House
4770205299	(-4.4844743,54.1475364)	Hooded Ram
4770224022	(-6.2513919,53.3513605)	Robert Reade Bar and Cafe
4771006626	(-2.9655773,53.4308113)	The Twelfth Man
4771046861	(-2.9824032,53.4069614)	The Fall Well - J D Wetherspoon
4772584817	(-1.4434937,55.0094929)	Bell & Bucket
4772584929	(-1.4438219,55.0090225)	The New Exchange
4773071495	(-1.4238964,55.0173220)	Barca Art Bar
4773071499	(-1.4234338,55.0173607)	The Salutation
4774643784	(-3.4977820,50.5446688)	King William IV
4774935291	(-5.1989499,50.3122030)	The Taphouse
4775940626	(-2.2296409,53.7879860)	Park View
4776491864	(-0.0826026,51.5022475)	Lost Rivers
4777000440	(-1.4304342,55.0266694)	Salt Cove
4779556668	(-0.1293308,50.9634708)	The Windmill
4781538965	(-3.9493360,51.6570308)	The Eagle pub
4781714355	(-0.1187404,50.9648646)	The Watermill Inn
4782489224	(-0.9782303,51.7471682)	James Figg
4782789621	(-0.6342111,51.3994716)	The Royal Oak
4783302568	(-2.0672616,52.5129234)	The Ward Arms
4784240723	(-2.4860529,52.6325927)	White Horse Inn
4784383521	(0.4012919,51.3745639)	Golden lion
4787047437	(-4.2557759,55.8646535)	Lauder's
4787984310	(-0.5521673,50.8531421)	The White Hart
4790151513	(-1.0562948,54.5347508)	The Ironstone Miner
4791454321	(-1.5096678,52.5242217)	The Miners Arms
4793240875	(-2.2797017,52.3374190)	The Wharf
4793556401	(-1.8241430,52.9044279)	Doveridge Working Men's Club
4795095274	(0.7044535,51.5822152)	THE MARLBOROUGH HEAD
4797306004	(-2.0192026,53.9609075)	The Beer Engine
4798974878	(-2.2021260,53.0262483)	Brindley Farm
4799036110	(-6.2319611,53.3292976)	The Bridge
4801268721	(-0.4649725,52.1348678)	The River Terrace Bar
4801674227	(-8.5235754,51.7062910)	Dalton's
4801674228	(-8.5234281,51.7064444)	Kitty O Se's
4801674229	(-8.5240186,51.7063470)	The Market
4801674230	(-8.5242727,51.7056265)	Malt Lane
4802465621	(-2.3359159,53.8323218)	The White Hart
4804586774	(-6.3236249,53.2934407)	D'arcy McGees
4806692441	(-8.5151350,51.9821727)	Buckley's
4807851922	(-0.6501440,53.5912322)	The Tavern
4808445621	(-0.9938633,51.4564561)	The Wishing Well
4809183926	(-1.2949759,52.1768003)	Plough Inn
4809933367	(0.5077321,51.3834706)	The Rising Sun
4809933382	(0.5076852,51.3790343)	The Carpenters Arms
4810177421	(-0.1761484,51.5188127)	Heist Bank
4810604192	(-0.9859258,52.1296979)	The Peacock
4810604195	(-0.9857621,52.1298329)	Monk & Tipster
4813680278	(-4.2551493,55.8622604)	Shilling Brewing Co
4813685183	(-0.9924128,53.8396269)	The Drovers Arms
4815856705	(-2.8967508,53.2133359)	The Oak Tree
4817377421	(-1.4969092,53.8305985)	White House
4817628174	(-8.5960039,51.6664885)	Hurley's Bar
4819912225	(-1.4401766,55.0405183)	The Rockcliffe Arms
4820111626	(0.1376161,52.1948714)	Station Tavern
4820355907	(-1.4439253,55.0457464)	Noir Drinks Lounge
4820374371	(-1.4428944,55.0450024)	The King George
4820374373	(-1.4425020,55.0443151)	Parade Gastro Pub
4821946845	(-0.0896697,51.4680147)	The Phoenix
4822418235	(-1.4435350,55.0425545)	Tanner Smiths
4822418250	(-1.4423842,55.0434116)	Zynk Bar
4823398966	(0.8028547,51.3269982)	Dover Castle 
4823398971	(0.8909824,51.3158729)	The Bear Inn
4825619927	(0.6109456,51.3628401)	The Prince of Ales
4826706222	(-1.0803237,53.9596554)	Ye Old Shambles Tavern
4827293932	(0.8904275,51.3127463)	The Corner Tap
4827562454	(-1.0762703,52.1834042)	The Old Red Lion
4828619271	(-3.1812138,55.9781834)	Sports Bar
4828998496	(-1.0258725,52.0916168)	The White Horse
4829502450	(-0.7991347,52.2205683)	Brafield Working Mens Club
4829685294	(-0.7413089,52.2271176)	Compton Estates Club
4830411072	(-3.1366755,54.5623807)	Mary Mount Bar
4831000741	(-1.4516059,55.0443142)	Fox And Finch
4831000744	(-1.4516879,55.0444691)	Nord
4831500386	(-2.3928792,51.5383597)	The George Hotel
4831598066	(-9.2896730,53.0285219)	The Matchmaker Bar
4831688201	(-1.2147918,53.3622054)	The Little Mester
4831694175	(-0.7885534,52.2375770)	Cogenhoe Sports & Social Club
4831790186	(-2.9572568,56.4682205)	Dexy's Bar
4831790187	(-2.9575755,56.4681864)	Harlequins
4831790189	(-2.9575125,56.4690943)	The Albert
